,날짜,비트코인한국,바이낸스USDT(달러),달러환율,날짜_2,LSTM예측값,바이낸스달러환산,프리미엄가,재측정달러가치,재측정달러가치_예상김프,달러환율_예상김프,LSTM예측값_예상김프,LSTM예측값/달러환율,재측정달러가치/달러환율
261,2018-12-27 00:00:00,4243000.0,3777.74,1124.66,2018-12-27 09:00:00,1129.267333984375,4248673.0684,0.0013352565162507712,1123.1582904064335,-0.015124493898326305,-0.015030768119518492,-0.014743211878442894,0.4096646083594057,-0.1335256516250771
262,2018-12-28 00:00:00,4292000.0,3567.89,1120.08,2018-12-28 09:00:00,1127.652587890625,3996322.2312,-0.07398746940163914,1202.951884727388,-0.010144358721961677,-0.015316618372309534,-0.01484399257256773,0.676075627689543,7.398746940163914
263,2018-12-29 00:00:00,4127000.0,3839.0,1120.08,2018-12-29 09:00:00,1125.6572265625,4299987.12,0.04022968329263277,1075.0195363375879,-0.018128964426628674,-0.015316618372309534,-0.014968528498343708,0.4979310908595824,-4.022968329263277
264,2018-12-30 00:00:00,4338000.0,3696.71,1120.08,2018-12-30 09:00:00,1123.6805419921875,4140610.9368,-0.047671482834982015,1173.4758744938067,-0.011984036664437717,-0.015316618372309534,-0.015091898756883437,0.3214540025879842,4.767148283498224
265,2018-12-31 00:00:00,4190000.0,3803.12,1117.05,2018-12-31 09:00:00,1121.895263671875,4248275.1959999995,0.013717377832506927,1101.7270030921982,-0.016462078810206518,-0.015505728910728059,-0.015203322830936644,0.4337553083456402,-1.3717377832506816
266,2019-01-01 00:00:00,4294000.0,3701.23,1114.3,2019-01-01 09:00:00,1120.206787109375,4124280.5889999997,-0.041151276528726966,1160.1548674359603,-0.01281543693407014,-0.01567736388784058,-0.015308705244085632,0.5300894830274627,4.1151276528726966
267,2019-01-02 00:00:00,4200000.0,3796.45,1113.7,2019-01-02 09:00:00,1118.66796875,4228106.365,0.006647506607842968,1106.2966718908456,-0.016176873355781926,-0.015714811519210573,-0.015404747081864414,0.4460778261650366,-0.6647506607842746
268,2019-01-03 00:00:00,4288000.0,3857.57,1120.12,2019-01-03 09:00:00,1117.795654296875,4320941.3083999995,0.007623641713429663,1111.580606443953,-0.015847088633568596,-0.015314121863551536,-0.015459190598663339,-0.2075086332825826,-0.7623641713429663
269,2019-01-04 00:00:00,4348000.0,3767.2,1125.89,2019-01-04 09:00:00,1118.0205078125,4241452.808,-0.025120447361582476,1154.172860479932,-0.013188790252973731,-0.014954000475209991,-0.015445156879387703,-0.6989574636509843,2.512044736158225
270,2019-01-05 00:00:00,4285000.0,3790.09,1125.89,2019-01-05 09:00:00,1119.2445068359375,4267224.4301,-0.004165604643293408,1130.5800126118377,-0.014661284036195377,-0.014954000475209991,-0.015368763772342822,-0.5902435552374241,0.4165604643293408
271,2019-01-06 00:00:00,4304000.0,3771.12,1125.89,2019-01-06 09:00:00,1120.5460205078125,4245866.296800001,-0.013691835572828381,1141.3055007530918,-0.013991877159233654,-0.014954000475209991,-0.0152875327653305,-0.4746449024494059,1.369183557282838
272,2019-01-07 00:00:00,4294000.0,3987.62,1116.1,2019-01-07 09:00:00,1121.8521728515625,4450582.681999999,0.035182512760246976,1076.8327975082882,-0.0180157938667988,-0.015565020993730569,-0.01520601224619414,0.5153814937337575,-3.5182512760247087
273,2019-01-08 00:00:00,4519000.0,3976.76,1117.66,2019-01-08 09:00:00,1122.67236328125,4444665.5816,-0.016724412002497857,1136.3522063187115,-0.01430102573264326,-0.015467657152168551,-0.015154821931420565,0.4484694165712177,1.6724412002497635
274,2019-01-09 00:00:00,4498000.0,3955.45,1122.83,2019-01-09 09:00:00,1122.99853515625,4441297.9235,-0.012767005834032341,1137.1651771606266,-0.014250286011972257,-0.015144983395197015,-0.015134464657856783,0.0150098551205513,1.2767005834032563
275,2019-01-10 00:00:00,4481000.0,3966.06,1118.18,2019-01-10 09:00:00,1122.8179931640625,4434768.9708,-0.010424675897301672,1129.8366640948448,-0.014707678438268368,-0.01543520253831454,-0.015145732774473869,0.414780550900784,1.0424675897301672
276,2019-01-11 00:00:00,4460000.0,3585.88,1117.79,2019-01-11 09:00:00,1122.1568603515625,4008260.8052,-0.11270204628749436,1243.7672203196985,-0.007596962652788572,-0.015459543498705056,-0.01518699587088905,0.3906691195629364,11.270204628749456
277,2019-01-12 00:00:00,4086000.0,3601.31,1117.79,2019-01-12 09:00:00,1121.2080078125,4025508.3049,-0.015027094845728506,1134.587136347607,-0.014411188548676915,-0.015459543498705056,-0.015246216337734556,0.3057826436539956,1.5027094845728506
278,2019-01-13 00:00:00,4101000.0,3584.1,1117.79,2019-01-13 09:00:00,1120.5491943359375,4006271.139,-0.023645144752645342,1144.2203063530594,-0.01380995621652896,-0.015459543498705056,-0.015287334678087738,0.2468437126774691,2.364514475264534
279,2019-01-14 00:00:00,4098000.0,3477.56,1118.53,2019-01-14 09:00:00,1120.16650390625,3889755.1868,-0.05353674028295785,1178.412450108697,-0.01167593155801011,-0.015413358086682052,-0.015311219428320672,0.1463084500415767,5.353674028295785
280,2019-01-15 00:00:00,3966000.0,3626.08,1122.15,2019-01-15 09:00:00,1120.28271484375,4069005.6720000003,0.025314703468911848,1093.7431055023608,-0.016960375566606678,-0.01518742404408302,-0.015303966387739579,-0.1664024556654708,-2.5314703468911737
281,2019-01-16 00:00:00,4098000.0,3553.06,1122.5,2019-01-16 09:00:00,1121.47900390625,3988309.85,-0.02750291580279307,1153.372022988635,-0.013238772698242682,-0.015165579592450518,-0.015229302734698788,-0.0909573357461002,2.750291580279285
282,2019-01-17 00:00:00,4034000.0,3591.84,1120.78,2019-01-17 09:00:00,1123.1695556640625,4025662.4352,-0.0020711038081824285,1123.1012517261347,-0.01512805383744907,-0.01527292946904453,-0.015123790802967996,0.2132047024449468,0.2071103808182428
283,2019-01-18 00:00:00,4052000.0,3613.32,1122.7,2019-01-18 09:00:00,1125.158203125,4056674.3640000005,0.0011522650280935132,1121.4063520529596,-0.015233837134399408,-0.01515309704866051,-0.01499967390789786,0.2189545849291763,-0.1152265028093402
284,2019-01-19 00:00:00,4075000.0,3594.87,1122.7,2019-01-19 09:00:00,1126.96142578125,4035960.549,-0.009672902033116548,1133.55976711258,-0.014475309456000535,-0.01515309704866051,-0.01488712987904904,0.3795694113520875,0.9672902033116548
285,2019-01-20 00:00:00,4048000.0,3665.75,1122.7,2019-01-20 09:00:00,1128.365234375,4115537.5250000004,0.01641037764562736,1104.2760690172545,-0.016302984675040946,-0.01515309704866051,-0.014799514367827726,0.5046080319764723,-1.641037764562714
286,2019-01-21 00:00:00,4115000.0,3539.26,1126.36,2019-01-21 09:00:00,1129.189208984375,3986480.8936,-0.03223873632665031,1162.6724230488858,-0.012658309443159613,-0.014924666497303493,-0.014748087872110863,0.2511815924193916,3.223873632665031
287,2019-01-22 00:00:00,3985000.0,3526.88,1133.8,2019-01-22 09:00:00,1129.59912109375,3998776.5439999998,0.0034451897595205727,1129.8938438506555,-0.014704109694239326,-0.014460315868315435,-0.014722504142834228,-0.3705132215778728,-0.3445189759520684
288,2019-01-23 00:00:00,3973000.0,3570.41,1131.77,2019-01-23 09:00:00,1129.8021240234375,4040882.9256999996,0.016799033020299725,1112.7573583986152,-0.015773644344548393,-0.01458701368778395,-0.014709834178037617,-0.1738759621268015,-1.6799033020299836
289,2019-01-24 00:00:00,4013000.0,3552.97,1126.46,2019-01-24 09:00:00,1129.86376953125,4002278.5862,-0.0026788274651765587,1129.4775919864226,-0.0147300891048541,-0.014918425225408483,-0.014705986714283983,0.3021651484517829,0.2678827465176336
290,2019-01-25 00:00:00,3997000.0,3569.07,1128.75,2019-01-25 09:00:00,1129.8687744140625,4028587.7625,0.007840902162796093,1119.899581683744,-0.015327878769975462,-0.014775500099012975,-0.014705674345939626,0.0991162271594792,-0.7840902162796093
291,2019-01-26 00:00:00,3982000.0,3566.69,1128.75,2019-01-26 09:00:00,1129.5069580078125,4025901.3375,0.010904722649577314,1116.4412943092896,-0.015543719887925633,-0.014775500099012975,-0.014728256291614408,0.0670616175249216,-1.0904722649577314
292,2019-01-27 00:00:00,3957000.0,3565.62,1128.75,2019-01-27 09:00:00,1128.93310546875,4024693.5749999997,0.016819559983519916,1109.7649216686018,-0.015960410457154406,-0.014775500099012975,-0.01476407198885367,0.0162219684385345,-1.6819559983520027
293,2019-01-28 00:00:00,3963000.0,3550.05,1118.51,2019-01-28 09:00:00,1128.044677734375,3970766.4255000004,0.0019559008684381096,1116.3223053196434,-0.015551146314294564,-0.015414606341061052,-0.01481952117934661,0.8524445677173142,-0.1955900868437998
294,2019-01-29 00:00:00,3950000.0,3434.0,1118.87,2019-01-29 09:00:00,1127.07373046875,3842199.5799999996,-0.028056954813367785,1150.2620850320327,-0.013432872381880054,-0.01539213776223905,-0.014880120638151334,0.733215696975531,2.8056954813367785
295,2019-01-30 00:00:00,3828000.0,3410.04,1118.01,2019-01-30 09:00:00,1126.081787109375,3812458.8204,-0.004076419007292831,1122.5674772143436,-0.015161368156036165,-0.015445812700536049,-0.014942030520254335,0.7219780779577079,0.4076419007293053
296,2019-01-31 00:00:00,3796000.0,3457.5,1111.04,2019-01-31 09:00:00,1125.28271484375,3841420.8,0.01182395846869988,1097.9031091829356,-0.01670073842605997,-0.01588082935161761,-0.014991902792989537,1.281926379225773,-1.182395846869988
297,2019-02-01 00:00:00,3810000.0,3434.1,1112.4,2019-02-01 09:00:00,1124.8095703125,3820092.8400000003,0.002642040500774878,1109.460994146938,-0.015979379400145183,-0.015795948053845585,-0.015021433029641179,1.1155672700916774,-0.2642040500774989
298,2019-02-02 00:00:00,3775000.0,3462.2,1112.4,2019-02-02 09:00:00,1124.4063720703125,3851351.2800000003,0.019824543244468806,1090.3471780948532,-0.01717232462946608,-0.015795948053845585,-0.015046597728211958,1.0793214734189591,-1.9824543244468584
299,2019-02-03 00:00:00,3816000.0,3504.06,1112.4,2019-02-03 09:00:00,1124.447509765625,3897916.344,0.02101541869314172,1089.022448245749,-0.01725500462122291,-0.015795948053845585,-0.01504403021279617,1.0830195761978525,-2.101541869314194
300,2019-02-04 00:00:00,3853000.0,3458.11,1119.0,2019-02-04 09:00:00,1125.06689453125,3869625.0900000003,0.004296305097608366,1114.1924345957761,-0.015684077337183147,-0.01538402410877554,-0.015005372725497304,0.5421710930518353,-0.4296305097608477
301,2019-02-05 00:00:00,3821000.0,3463.22,1119.86,2019-02-05 09:00:00,1126.10888671875,3878321.5491999993,0.01477998883610443,1103.3084817019999,-0.016363374430207522,-0.015330349170478541,-0.014940339159950758,0.5580060649322371,-1.477998883610454
302,2019-02-06 00:00:00,3822000.0,3471.57,1117.57,2019-02-06 09:00:00,1126.9736328125,3879722.4849,0.01487799323911898,1100.9428010957577,-0.0165110229890104,-0.015473274296874062,-0.014886368005038425,0.8414356874737239,-1.4877993239119092
303,2019-02-07 00:00:00,3835000.0,3407.0,1121.8,2019-02-07 09:00:00,1127.482666015625,3821972.5999999996,-0.003408554001669284,1125.6237158790725,-0.014970619991210285,-0.015209268495715522,-0.01485459785879556,0.5065667690876241,0.3408554001669284
304,2019-02-08 00:00:00,3791000.0,3398.4,1124.81,2019-02-08 09:00:00,1127.8984375,3822554.304,0.008254769321911493,1115.5249529190207,-0.015600911245578747,-0.015021406211676011,-0.014828648429993832,0.2745741503009435,-0.8254769321911493
305,2019-02-09 00:00:00,3783000.0,3660.27,1124.81,2019-02-09 09:00:00,1128.4371337890625,4117108.2986999997,0.08115120479232873,1033.5303133375407,-0.0207184196411848,-0.015021406211676011,-0.01479502692990517,0.3224663533452299,-8.115120479232862
306,2019-02-10 00:00:00,4007000.0,3665.18,1124.81,2019-02-10 09:00:00,1128.9437255859375,4122631.1158,0.028047892850961875,1093.2614496423096,-0.016990437018430685,-0.015021406211676011,-0.014763409158464427,0.3675043417054935,-2.8047892850961875
307,2019-02-11 00:00:00,3997000.0,3679.75,1124.05,2019-02-11 09:00:00,1129.36572265625,4136222.9875,0.03365944919332031,1086.2150961342481,-0.017430219099551725,-0.015068839878078014,-0.014737071173917288,0.4729080251101081,-3.3659449193320423
308,2019-02-12 00:00:00,4023000.0,3631.05,1125.99,2019-02-12 09:00:00,1129.55126953125,4088525.9895,0.01602680028652903,1107.943983145371,-0.01607406018143004,-0.014947759203314995,-0.014725490688955858,0.3162789661764309,-1.602680028652914
309,2019-02-13 00:00:00,3986000.0,3631.51,1121.29,2019-02-13 09:00:00,1129.5322265625,4071975.8479,0.021114036799687708,1097.6150416768783,-0.016718717502354152,-0.015241098982380033,-0.014726679212412427,0.7350664469049084,-2.11140367996876
310,2019-02-14 00:00:00,3980000.0,3608.34,1125.59,2019-02-14 09:00:00,1129.23291015625,4061511.4206,0.02006923338601818,1103.0002715930316,-0.016382610661116112,-0.014972724290894995,-0.01474536036315284,0.3236445025497803,-2.0069233386018293
311,2019-02-15 00:00:00,3983000.0,3590.57,1126.4,2019-02-15 09:00:00,1128.6197509765625,4044418.0480000004,0.015185880210966896,1109.294624530367,-0.01598976298026604,-0.01492216998854548,-0.014783629294706294,0.1970659602771984,-1.5185880210966896
312,2019-02-16 00:00:00,3983000.0,3602.49,1126.4,2019-02-16 09:00:00,1127.9466552734375,4057844.736,0.018444455337583432,1105.624165507746,-0.016218846307662405,-0.01492216998854548,-0.014825639027651882,0.1373095945878422,-1.8444455337583432
313,2019-02-17 00:00:00,3983000.0,3617.22,1126.4,2019-02-17 09:00:00,1127.8223876953125,4074436.608,0.022441534081170333,1101.1218560109699,-0.01649984768491064,-0.01492216998854548,-0.014833394905079997,0.1262773167003184,-2.2441534081170333
314,2019-02-18 00:00:00,4002000.0,3667.62,1126.44,2019-02-18 09:00:00,1128.0791015625,4131353.8728,0.031310286357128514,1091.1708410358763,-0.017120917585818476,-0.014919673479787482,-0.014817372694636663,0.145511661739639,-3.1310286357128514
315,2019-02-19 00:00:00,4040000.0,3897.35,1126.1,2019-02-19 09:00:00,1128.5924072265625,4388805.835,0.07947625119761081,1036.6017935263706,-0.02052672021139884,-0.014940893804230498,-0.014785335892490079,0.2213308965955507,-7.947625119761071
316,2019-02-20 00:00:00,4236000.0,3907.35,1122.92,2019-02-20 09:00:00,1128.8973388671875,4387641.462,0.03456104226229961,1084.1107144228185,-0.01756155928387071,-0.015139366250491518,-0.014766304279704781,0.5323031798514011,-3.4561042262299613
317,2019-02-21 00:00:00,4259000.0,3969.74,1123.22,2019-02-21 09:00:00,1128.90380859375,4458891.3628,0.044829834713550065,1072.8662330530462,-0.018263357939340905,-0.015120642434806514,-0.014765900486479161,0.5060280794279004,-4.482983471355018
318,2019-02-22 00:00:00,4315000.0,3937.31,1125.63,2019-02-22 09:00:00,1128.588134765625,4431954.2553,0.026388867881508293,1095.925898646538,-0.01682414151157316,-0.014970227782136983,-0.014785602548393798,0.2627981455384898,-2.6388867881508293
319,2019-02-23 00:00:00,4327000.0,3962.0,1125.63,2019-02-23 09:00:00,1128.217529296875,4459746.0600000005,0.029765385341245287,1092.1251892983341,-0.017061354115933264,-0.014970227782136983,-0.014808733043356226,0.2298738747967599,-2.9765385341245287
320,2019-02-24 00:00:00,4344000.0,4118.0,1125.63,2019-02-24 09:00:00,1127.7191162109375,4635344.340000001,0.06285279336982341,1054.8810101991257,-0.019385864598575886,-0.014970227782136983,-0.01483984035920985,0.1855952853901721,-6.285279336982342
321,2019-02-25 00:00:00,4479000.0,3743.56,1123.31,2019-02-25 09:00:00,1127.33203125,4205178.383599999,-0.06511533909426825,1196.4547115579821,-0.010549864964953332,-0.015115025290101017,-0.014863999384086612,0.3580517622027823,6.511533909426803
322,2019-02-26 00:00:00,4178000.0,3828.44,1116.06,2019-02-26 09:00:00,1126.984130859375,4272768.7464,0.022179704080602658,1091.3061194638026,-0.01711247449131631,-0.015567517502488568,-0.014885712793389294,0.9788121480363898,-2.217970408060266
323,2019-02-27 00:00:00,4255000.0,3809.31,1115.61,2019-02-27 09:00:00,1126.5953369140625,4249704.3291,-0.0012461269043444467,1117.0001916357555,-0.015508837586167001,-0.01559560322601608,-0.014909978480627542,0.9846932990975832,0.1246126904344446
324,2019-02-28 00:00:00,4229000.0,3818.04,1118.5,2019-02-28 09:00:00,1126.0181884765625,4270477.74,0.009712669758583092,1107.636378875025,-0.016093258600302973,-0.015415230468250551,-0.014945999883849675,0.6721670519948653,-0.971266975858287
325,2019-03-01 00:00:00,4259000.0,3814.26,1125.6,2019-03-01 09:00:00,1125.8985595703125,4293331.056,0.007996368216707128,1116.5992879352746,-0.015533859076151138,-0.014972100163705496,-0.014953466249153752,0.02652448208178,-0.7996368216706906
326,2019-03-02 00:00:00,4240000.0,3822.17,1125.6,2019-03-02 09:00:00,1126.53271484375,4302234.552,0.0144656343692533,1109.3174819539686,-0.015988336386310878,-0.014972100163705496,-0.014913886894302023,0.082863792088661,-1.4465634369253189
327,2019-03-03 00:00:00,4248000.0,3819.97,1125.6,2019-03-03 09:00:00,1127.597900390625,4299758.232,0.012037474947963478,1112.0506181985725,-0.015817753922024336,-0.014972100163705496,-0.014847405768135313,0.1774964810434598,-1.2037474947963256
328,2019-03-04 00:00:00,4253000.0,3807.32,1127.66,2019-03-04 09:00:00,1129.0517578125,4293362.4712000005,0.00940113290474609,1117.058718468634,-0.015505184767395527,-0.01484352996266848,-0.01475666657347044,0.123419985855655,-0.94011329047462
329,2019-03-05 00:00:00,4239000.0,3716.1,1126.46,2019-03-05 09:00:00,1130.5557861328125,4186038.006,-0.012652057607715816,1140.7120368127876,-0.014028916857346821,-0.014918425225408483,-0.014662796076621923,0.363598009056032,1.2652057607715816
330,2019-03-06 00:00:00,4155000.0,3857.58,1125.81,2019-03-06 09:00:00,1131.6907958984375,4342902.1398,0.04326649179542719,1077.10015087179,-0.017999107616462215,-0.014958993492726003,-0.01459195703111446,0.5223613130490579,-4.32664917954273
331,2019-03-07 00:00:00,4248000.0,3861.84,1128.38,2019-03-07 09:00:00,1132.475830078125,4357623.019200001,0.025156609169034172,1099.9937853458455,-0.0165702536422888,-0.014798592805024463,-0.01454296091349147,0.3629832217980633,-2.515660916903406
332,2019-03-08 00:00:00,4260000.0,3873.63,1134.87,2019-03-08 09:00:00,1133.59326171875,4396066.4781,0.030951869990557657,1099.7436513038158,-0.016585865187953824,-0.014393534259038943,-0.0144732189665593,-0.1125008398538907,-3.0951869990557546
333,2019-03-09 00:00:00,4289000.0,3864.88,1134.87,2019-03-09 09:00:00,1135.35107421875,4386136.3656,0.02214622563079216,1109.736912918383,-0.01596215855940994,-0.014393534259038943,-0.01436350910902999,0.0423902489932848,-2.214622563079194
334,2019-03-10 00:00:00,4310000.0,3943.43,1134.87,2019-03-10 09:00:00,1137.113525390625,4475280.404099999,0.036931854359020355,1092.9571464435785,-0.01700942940844867,-0.014393534259038943,-0.01425350973937664,0.1976900782138191,-3.693185435902036
335,2019-03-11 00:00:00,4350000.0,3915.99,1134.1,2019-03-11 09:00:00,1138.7603759765625,4441124.259,0.020518286290984733,1110.8302115173942,-0.01589392282122143,-0.014441592052630445,-0.014150725316603871,0.410931661807834,-2.051828629098462
336,2019-03-12 00:00:00,4336000.0,3871.61,1131.77,2019-03-12 09:00:00,1140.1231689453125,4381772.0497,0.010446013434937562,1119.9475153747408,-0.015324887097991041,-0.01458701368778395,-0.014065669702058234,0.7380624106764211,-1.0446013434937451
337,2019-03-13 00:00:00,4336000.0,3882.69,1128.44,2019-03-13 09:00:00,1140.5318603515625,4381382.703600001,0.010358077956237777,1116.7515305110633,-0.015524357203056213,-0.014794848041887479,-0.014040162160182668,1.071555452798778,-1.0358077956237666
338,2019-03-14 00:00:00,4326000.0,3866.0,1130.5,2019-03-14 09:00:00,1140.7197265625,4370513.0,0.010184845577624446,1118.9860320744956,-0.01538489588498436,-0.014666277840850464,-0.014028436919159226,0.9040005804953566,-1.0184845577624446
339,2019-03-15 00:00:00,4325000.0,3877.12,1136.42,2019-03-15 09:00:00,1140.5404052734375,4406036.7104,0.018392200457322816,1115.5187355562894,-0.015601299288091508,-0.01429679454466641,-0.01403962884837523,0.3625776802095526,-1.8392200457322705
340,2019-03-16 00:00:00,4337000.0,3924.46,1136.42,2019-03-16 09:00:00,1140.340087890625,4459834.8332,0.027542462399188117,1105.1201948803148,-0.016250300484791327,-0.01429679454466641,-0.014052131200889509,0.344950624824003,-2.754246239918801
341,2019-03-17 00:00:00,4360000.0,4005.98,1136.42,2019-03-17 09:00:00,1140.2344970703125,4552475.7916,0.04227936630770157,1088.372882540602,-0.017295545783017813,-0.01429679454466641,-0.014058721411081374,0.3356590934964654,-4.227936630770146
342,2019-03-18 00:00:00,4445000.0,3981.85,1135.05,2019-03-18 09:00:00,1140.3192138671875,4519598.842499999,0.016505633597059477,1116.3152805856575,-0.015551584747042532,-0.014382299969627935,-0.014053434005447674,0.4642274672646662,-1.6505633597059477
343,2019-03-19 00:00:00,4425000.0,3987.83,1132.52,2019-03-19 09:00:00,1140.427734375,4516297.2316,0.02021506267594697,1109.6260372182364,-0.015969078613321586,-0.014540204148571448,-0.014046660945493256,0.6982423599583232,-2.021506267594708
344,2019-03-20 00:00:00,4457000.0,4017.48,1130.89,2019-03-20 09:00:00,1140.7108154296875,4543327.9572,0.0190010402095655,1109.4019136374047,-0.015983066775382096,-0.01464193688045995,-0.014028993087186983,0.8684147379221185,-1.900104020956539
345,2019-03-21 00:00:00,4486000.0,4043.04,1126.05,2019-03-21 09:00:00,1140.57373046875,4552665.192,0.014643113250924933,1109.5611223237959,-0.015973130128383972,-0.014944014440177997,-0.014037548932326241,1.2897944557302088,-1.4643113250925044
346,2019-03-22 00:00:00,4533000.0,3980.85,1128.41,2019-03-22 09:00:00,1140.1142578125,4492030.9485,-0.00912038495943146,1138.701533592072,-0.014154397829809415,-0.014796720423455964,-0.014066225870085991,1.0372344992068516,0.912038495943146
347,2019-03-23 00:00:00,4491000.0,3987.89,1128.41,2019-03-23 09:00:00,1139.65185546875,4499974.9549,0.0019944455224639723,1126.1594477279964,-0.01493718350989083,-0.014796720423455964,-0.01409508565760828,0.996256278192309,-0.1994445522464083
348,2019-03-24 00:00:00,4489000.0,4006.01,1128.41,2019-03-24 09:00:00,1139.4522705078125,4520421.744100001,0.006951064718908606,1120.5663490605364,-0.015286264005082678,-0.014796720423455964,-0.014107542297681921,0.9785690048663476,-0.6951064718908606
349,2019-03-25 00:00:00,4505000.0,3991.35,1135.82,2019-03-25 09:00:00,1139.765869140625,4533455.157,0.006276704194605909,1128.6907938416828,-0.014779195316332136,-0.014334242176036432,-0.014087969754349089,0.3474026818179876,-0.6276704194605798
350,2019-03-26 00:00:00,4526000.0,3935.47,1132.86,2019-03-26 09:00:00,1140.3531494140625,4458336.544199999,-0.015176838968791184,1150.0532337941847,-0.013445907355490228,-0.014518983824128445,-0.014051315995698144,0.6614364894216962,1.5176838968791184
351,2019-03-27 00:00:00,4487000.0,3948.77,1135.87,2019-03-27 09:00:00,1141.2845458984375,4485289.379899999,-0.00038138455629344037,1136.3032032759568,-0.014304084145778412,-0.014331121540088934,-0.013993185008687833,0.4766871119439297,0.0381384556293218
352,2019-03-28 00:00:00,4493000.0,4039.58,1139.24,2019-03-28 09:00:00,1142.12646484375,4602051.1192,0.023696199015485253,1112.2443422335984,-0.0158056630782724,-0.014120790677227393,-0.013940638558175358,0.2533675822258718,-2.3696199015485364
353,2019-03-29 00:00:00,4548000.0,4028.22,1136.0,2019-03-29 09:00:00,1142.6927490234375,4576057.92,0.00613146085353744,1129.0346604703816,-0.014757733665078876,-0.014323007886625425,-0.013905295222822675,0.5891504422040006,-0.6131460853537329
354,2019-03-30 00:00:00,4550000.0,4104.24,1136.0,2019-03-30 09:00:00,1143.0235595703125,4662416.64,0.024111238587206096,1108.6096329649338,-0.01603251516632255,-0.014323007886625425,-0.01388464843713487,0.6182710889359511,-2.4111238587206207
355,2019-03-31 00:00:00,4642000.0,4106.99,1136.0,2019-03-31 09:00:00,1143.02099609375,4665540.64,0.005045640326905354,1130.2681525886355,-0.014680748068175237,-0.014323007886625425,-0.013884808430677104,0.6180454307878502,-0.5045640326905354
356,2019-04-01 00:00:00,4636000.0,4102.44,1137.02,2019-04-01 09:00:00,1142.970947265625,4664556.328799999,0.006121981767844953,1130.059184290325,-0.014693790347847152,-0.014259346913296417,-0.013887932114120649,0.5233810544779338,-0.6121981767844842
357,2019-04-02 00:00:00,4661000.0,4144.54,1133.72,2019-04-02 09:00:00,1142.8115234375,4698747.8888,0.008033605908071006,1124.6121403099016,-0.015033755172905644,-0.014465308885831432,-0.013897882188699348,0.8019196483699753,-0.8033605908071118
358,2019-04-03 00:00:00,4711000.0,4857.19,1137.4,2019-04-03 09:00:00,1142.4652099609375,5524567.906,0.1472636267383769,969.9023509477703,-0.02468961377517917,-0.014235630080095402,-0.013919496554380642,0.4453323334743686,-14.72636267383768
359,2019-04-04 00:00:00,5411000.0,4932.59,1134.67,2019-04-04 09:00:00,1142.277099609375,5596861.895300001,0.033208233252294383,1096.9896139756192,-0.016757752145696386,-0.014406016802828922,-0.013931237032884305,0.6704239655031863,-3.3208233252294383
360,2019-04-05 00:00:00,5601000.0,4898.64,1136.33,2019-04-05 09:00:00,1142.137451171875,5566471.5912,-0.006202925539867232,1143.3785703787173,-0.013862491247325692,-0.014302411689371922,-0.013939952871565797,0.5110708308216028,0.6202925539867232
361,2019-04-06 00:00:00,5567000.0,5004.96,1136.33,2019-04-06 09:00:00,1142.0927734375,5687286.1968,0.021150016481969902,1112.296601771043,-0.015802401418449408,-0.014302411689371922,-0.013942741330444666,0.5071390738165871,-2.11500164819699
362,2019-04-07 00:00:00,5685000.0,5042.07,1136.33,2019-04-07 09:00:00,1142.5601806640625,5729455.4031,0.007759097500950385,1127.5131047367452,-0.01485269809544909,-0.014302411689371922,-0.01391356917457802,0.5482721272924707,-0.7759097500950274
363,2019-04-08 00:00:00,5793000.0,5170.27,1137.55,2019-04-08 09:00:00,1143.24267578125,5881440.6385,0.0150372406925382,1120.444386850203,-0.01529387599823874,-0.014226268172252907,-0.013870972798644243,0.5004330166805904,-1.5037240692538312
364,2019-04-09 00:00:00,5910000.0,5238.38,1142.11,2019-04-09 09:00:00,1144.2735595703125,5982806.181799999,0.012169236239255032,1128.2113935987843,-0.01480911598895672,-0.013941666173840878,-0.01380663253844737,0.1894353057334763,-1.2169236239255032
365,2019-04-10 00:00:00,6091000.0,5150.0,1141.08,2019-04-10 09:00:00,1145.7159423828125,5876562.0,-0.036490383322765885,1182.7184466019419,-0.011407182609077499,-0.014005951274359385,-0.013716609505352487,0.4062767187938298,3.6490383322766102
366,2019-04-17 00:00:00,5860000.0,5173.72,1137.69,2019-04-17 09:00:00,1146.7852783203125,5886089.506800001,0.004432400623514132,1132.6473021346342,-0.014532258876220783,-0.014217530391599911,-0.013649869342022156,0.7994513725454677,-0.4432400623514243
367,2019-04-18 00:00:00,6024000.0,5202.41,1132.28,2019-04-18 09:00:00,1145.546142578125,5890584.794799999,-0.022648889685413787,1157.9248848130003,-0.012954616212780351,-0.014555183201119454,-0.013727207172840206,1.1716309197482122,2.2648889685413787
368,2019-04-19 00:00:00,6004000.0,5258.44,1137.11,2019-04-19 09:00:00,1144.80859375,5979424.708399999,-0.0041099759255229795,1141.7834947246713,-0.013962044255825659,-0.01425372976859092,-0.013773239600561885,0.6770315756611245,0.4109975925522979
369,2019-04-20 00:00:00,6070000.0,5258.68,1137.11,2019-04-20 09:00:00,1144.7801513671875,5979697.6148,-0.015101496934644132,1154.282063179353,-0.013181974615586192,-0.01425372976859092,-0.013775014767006627,0.6745302888188087,1.510149693464391
