"날짜","종가","오픈","고가","저가","변동 %"
"2021년 04월 09일","1,334.08","1,330.44","1,335.89","1,326.34","0.37%"
"2021년 04월 08일","1,329.18","1,328.16","1,332.86","1,323.85","0.07%"
"2021년 04월 07일","1,328.29","1,329.32","1,331.93","1,322.94","-0.05%"
"2021년 04월 06일","1,329.01","1,329.01","1,330.18","1,320.53","0.09%"
"2021년 04월 05일","1,327.77","1,328.57","1,329.61","1,323.43","0.02%"
"2021년 04월 02일","1,327.51","1,329.46","1,331.36","1,325.19","-0.12%"
"2021년 04월 01일","1,329.07","1,323.10","1,330.64","1,319.88","0.54%"
"2021년 03월 31일","1,321.94","1,328.06","1,329.97","1,321.03","-0.36%"
"2021년 03월 30일","1,326.72","1,332.34","1,335.51","1,327.21","-0.32%"
"2021년 03월 29일","1,330.94","1,331.59","1,337.78","1,330.36","0.01%"
"2021년 03월 26일","1,330.82","1,335.56","1,337.96","1,329.29","-0.34%"
"2021년 03월 25일","1,335.36","1,341.25","1,342.71","1,334.18","-0.39%"
"2021년 03월 24일","1,340.54","1,343.25","1,345.04","1,336.67","-0.13%"
"2021년 03월 23일","1,342.32","1,344.25","1,347.98","1,339.80","-0.10%"
"2021년 03월 22일","1,343.66","1,343.96","1,347.95","1,339.56","-0.02%"
"2021년 03월 19일","1,343.99","1,344.31","1,350.88","1,340.98","0.02%"
"2021년 03월 18일","1,343.71","1,343.93","1,347.87","1,339.79","0.05%"
"2021년 03월 17일","1,342.99","1,344.84","1,353.47","1,341.64","-0.04%"
"2021년 03월 16일","1,343.51","1,351.38","1,354.50","1,343.23","-0.53%"
"2021년 03월 15일","1,350.67","1,358.34","1,360.41","1,348.68","-0.52%"
"2021년 03월 12일","1,357.75","1,355.09","1,360.04","1,349.78","0.23%"
"2021년 03월 11일","1,354.61","1,355.99","1,360.04","1,349.75","0.00%"
"2021년 03월 10일","1,354.57","1,351.73","1,360.61","1,350.56","0.31%"
"2021년 03월 09일","1,350.32","1,352.49","1,356.73","1,348.29","-0.06%"
"2021년 03월 08일","1,351.08","1,345.36","1,356.33","1,343.74","0.51%"
"2021년 03월 05일","1,344.24","1,353.61","1,361.57","1,341.85","-0.66%"
"2021년 03월 04일","1,353.20","1,359.68","1,366.22","1,350.89","-0.37%"
"2021년 03월 03일","1,358.24","1,360.59","1,361.86","1,346.61","-0.13%"
"2021년 03월 02일","1,360.02","1,341.69","1,361.61","1,327.76","1.40%"
"2021년 03월 01일","1,341.23","1,358.76","1,361.31","1,340.71","-1.16%"
"2021년 02월 26일","1,356.98","1,363.24","1,370.07","1,356.78","-0.38%"
"2021년 02월 25일","1,362.21","1,347.32","1,367.16","1,345.18","1.16%"
"2021년 02월 24일","1,346.55","1,348.87","1,353.16","1,344.15","-0.16%"
"2021년 02월 23일","1,348.70","1,352.45","1,354.94","1,347.42","-0.17%"
"2021년 02월 22일","1,351.03","1,340.15","1,353.58","1,337.59","0.97%"
"2021년 02월 19일","1,338.04","1,338.46","1,342.93","1,335.57","-0.00%"
"2021년 02월 18일","1,338.09","1,332.01","1,341.25","1,328.59","0.55%"
"2021년 02월 17일","1,330.82","1,340.84","1,343.00","1,330.79","-0.65%"
"2021년 02월 16일","1,339.52","1,336.94","1,343.41","1,332.09","0.29%"
"2021년 02월 15일","1,335.67","1,338.83","1,340.70","1,335.53","-0.03%"
"2021년 02월 12일","1,336.12","1,338.08","1,341.17","1,335.41","-0.04%"
"2021년 02월 11일","1,336.65","1,340.83","1,342.61","1,336.40","-0.21%"
"2021년 02월 10일","1,339.40","1,346.43","1,349.56","1,338.32","-0.49%"
"2021년 02월 09일","1,346.05","1,346.19","1,350.75","1,343.32","0.15%"
"2021년 02월 08일","1,344.09","1,346.01","1,350.83","1,344.20","-0.05%"
"2021년 02월 05일","1,344.81","1,340.07","1,348.69","1,338.46","0.38%"
"2021년 02월 04일","1,339.74","1,340.15","1,346.16","1,338.42","-0.01%"
"2021년 02월 03일","1,339.83","1,343.46","1,344.76","1,337.97","-0.24%"
"2021년 02월 02일","1,343.02","1,347.64","1,350.85","1,339.93","-0.25%"
"2021년 02월 01일","1,346.40","1,357.78","1,359.31","1,346.41","-0.74%"
"2021년 01월 29일","1,356.37","1,349.42","1,359.05","1,347.73","0.58%"
"2021년 01월 28일","1,348.49","1,342.30","1,356.35","1,340.23","0.46%"
"2021년 01월 27일","1,342.25","1,340.10","1,345.44","1,335.96","0.27%"
"2021년 01월 26일","1,338.62","1,338.56","1,343.35","1,336.27","0.03%"
"2021년 01월 25일","1,338.20","1,345.21","1,346.22","1,336.12","-0.50%"
"2021년 01월 22일","1,344.95","1,338.01","1,348.63","1,336.96","0.63%"
"2021년 01월 21일","1,336.57","1,328.45","1,339.83","1,327.72","0.72%"
"2021년 01월 20일","1,327.02","1,337.09","1,339.24","1,327.78","-0.64%"
"2021년 01월 19일","1,335.61","1,333.63","1,339.62","1,330.61","0.32%"
"2021년 01월 18일","1,331.40","1,334.51","1,338.09","1,331.29","-0.08%"
"2021년 01월 15일","1,332.53","1,332.56","1,336.97","1,330.60","0.03%"
"2021년 01월 14일","1,332.15","1,335.04","1,340.66","1,328.47","-0.12%"
"2021년 01월 13일","1,333.77","1,336.40","1,340.18","1,332.75","-0.15%"
"2021년 01월 12일","1,335.81","1,333.43","1,339.81","1,332.39","0.21%"
"2021년 01월 11일","1,333.02","1,335.33","1,340.03","1,331.37","-0.17%"
"2021년 01월 08일","1,335.34","1,343.12","1,345.80","1,333.52","-0.55%"
"2021년 01월 07일","1,342.68","1,341.21","1,346.01","1,336.89","0.13%"
"2021년 01월 06일","1,340.87","1,337.07","1,343.07","1,333.77","0.38%"
"2021년 01월 05일","1,335.86","1,331.20","1,338.89","1,327.72","0.39%"
"2021년 01월 04일","1,330.72","1,327.96","1,333.85","1,323.12","1.08%"
"2021년 01월 01일","1,316.54","1,326.31","1,326.57","1,317.97","-0.60%"
"2020년 12월 31일","1,324.46","1,338.44","1,340.41","1,325.31","-0.95%"
"2020년 12월 30일","1,337.23","1,337.56","1,340.48","1,329.81","0.08%"
"2020년 12월 29일","1,336.11","1,340.57","1,343.30","1,334.48","-0.16%"
"2020년 12월 28일","1,338.28","1,342.31","1,345.76","1,336.38","-0.23%"
"2020년 12월 25일","1,341.31","1,343.81","1,344.53","1,339.13","-0.07%"
"2020년 12월 24일","1,342.29","1,348.94","1,350.73","1,342.06","-0.46%"
"2020년 12월 23일","1,348.45","1,350.03","1,354.22","1,345.33","-0.08%"
"2020년 12월 22일","1,349.53","1,352.11","1,356.90","1,345.98","-0.01%"
"2020년 12월 21일","1,349.63","1,345.98","1,355.59","1,339.93","0.17%"
"2020년 12월 18일","1,347.30","1,342.13","1,348.89","1,339.43","0.49%"
"2020년 12월 17일","1,340.69","1,334.71","1,343.65","1,332.13","0.63%"
"2020년 12월 16일","1,332.35","1,324.14","1,336.63","1,322.17","0.65%"
"2020년 12월 15일","1,323.77","1,327.79","1,332.33","1,323.07","-0.27%"
"2020년 12월 14일","1,327.31","1,324.46","1,330.92","1,320.22","0.39%"
"2020년 12월 11일","1,322.12","1,319.70","1,330.11","1,317.94","0.36%"
"2020년 12월 10일","1,317.42","1,313.82","1,322.90","1,310.67","0.38%"
"2020년 12월 09일","1,312.47","1,314.13","1,317.75","1,310.63","-0.02%"
"2020년 12월 08일","1,312.79","1,313.36","1,317.94","1,310.96","0.07%"
"2020년 12월 07일","1,311.83","1,314.57","1,318.40","1,310.24","-0.13%"
"2020년 12월 04일","1,313.53","1,326.43","1,328.43","1,311.99","-0.94%"
"2020년 12월 03일","1,326.00","1,332.94","1,334.27","1,322.24","-0.48%"
"2020년 12월 02일","1,332.45","1,335.28","1,336.57","1,326.84","-0.16%"
"2020년 12월 01일","1,334.62","1,324.02","1,336.43","1,320.37","0.86%"
"2020년 11월 30일","1,323.20","1,321.35","1,328.79","1,320.28","0.16%"
"2020년 11월 27일","1,321.12","1,317.49","1,323.51","1,314.72","0.32%"
"2020년 11월 26일","1,316.95","1,318.15","1,320.88","1,315.66","-0.07%"
"2020년 11월 25일","1,317.83","1,320.55","1,322.43","1,314.51","-0.17%"
"2020년 11월 24일","1,320.08","1,319.10","1,321.81","1,314.20","0.13%"
"2020년 11월 23일","1,318.40","1,321.70","1,325.41","1,316.58","-0.24%"
"2020년 11월 20일","1,321.55","1,322.98","1,326.94","1,319.56","-0.05%"
"2020년 11월 19일","1,322.17","1,311.79","1,324.40","1,310.60","0.85%"
"2020년 11월 18일","1,311.03","1,311.79","1,314.03","1,308.33","-0.00%"
"2020년 11월 17일","1,311.09","1,312.43","1,316.16","1,309.60","-0.08%"
"2020년 11월 16일","1,312.17","1,310.66","1,316.08","1,307.98","0.12%"
"2020년 11월 13일","1,310.54","1,316.40","1,318.58","1,309.00","-0.41%"
"2020년 11월 12일","1,315.98","1,310.29","1,318.02","1,308.44","0.45%"
"2020년 11월 11일","1,310.06","1,320.03","1,321.61","1,308.22","-0.73%"
"2020년 11월 10일","1,319.71","1,322.35","1,325.06","1,314.94","-0.15%"
"2020년 11월 09일","1,321.72","1,332.99","1,334.74","1,318.43","-0.72%"
"2020년 11월 06일","1,331.33","1,328.18","1,334.73","1,323.37","0.25%"
"2020년 11월 05일","1,328.03","1,324.25","1,331.78","1,322.53","0.46%"
"2020년 11월 04일","1,321.94","1,325.36","1,337.24","1,318.31","-0.22%"
"2020년 11월 03일","1,324.89","1,319.16","1,328.68","1,317.77","0.47%"
"2020년 11월 02일","1,318.64","1,325.06","1,325.34","1,317.80","-0.38%"
"2020년 10월 30일","1,323.67","1,319.93","1,327.89","1,316.66","0.34%"
"2020년 10월 29일","1,319.23","1,333.29","1,335.02","1,319.10","-1.03%"
"2020년 10월 28일","1,332.98","1,332.09","1,335.23","1,327.06","0.08%"
"2020년 10월 27일","1,331.90","1,337.49","1,338.69","1,329.48","-0.39%"
"2020년 10월 26일","1,337.07","1,338.11","1,340.63","1,333.25","-0.04%"
"2020년 10월 23일","1,337.64","1,341.46","1,342.99","1,332.78","-0.24%"
"2020년 10월 22일","1,340.92","1,344.13","1,346.81","1,339.79","-0.15%"
"2020년 10월 21일","1,342.97","1,346.26","1,348.84","1,339.75","-0.19%"
"2020년 10월 20일","1,345.58","1,342.38","1,349.11","1,339.45","0.31%"
"2020년 10월 19일","1,341.39","1,338.84","1,344.69","1,335.22","0.23%"
"2020년 10월 16일","1,338.35","1,340.83","1,344.78","1,336.47","-0.16%"
"2020년 10월 15일","1,340.50","1,347.68","1,349.24","1,339.44","-0.51%"
"2020년 10월 14일","1,347.43","1,349.38","1,350.77","1,341.55","-0.08%"
"2020년 10월 13일","1,348.56","1,356.59","1,359.13","1,347.46","-0.54%"
"2020년 10월 12일","1,355.88","1,351.68","1,360.78","1,349.21","0.28%"
"2020년 10월 09일","1,352.10","1,353.78","1,355.69","1,347.77","-0.10%"
"2020년 10월 08일","1,353.48","1,361.31","1,363.70","1,351.29","-0.55%"
"2020년 10월 07일","1,360.94","1,366.86","1,369.30","1,358.92","-0.37%"
"2020년 10월 06일","1,366.04","1,363.64","1,371.13","1,362.44","0.21%"
"2020년 10월 05일","1,363.20","1,366.50","1,368.07","1,361.60","-0.22%"
"2020년 10월 02일","1,366.16","1,366.33","1,369.99","1,361.50","0.01%"
"2020년 10월 01일","1,365.98","1,365.09","1,368.85","1,361.90","0.13%"
"2020년 09월 30일","1,364.21","1,372.66","1,374.45","1,363.47","-0.59%"
"2020년 09월 29일","1,372.32","1,361.83","1,373.34","1,360.96","0.83%"
"2020년 09월 28일","1,361.01","1,366.82","1,367.30","1,360.77","-0.35%"
"2020년 09월 25일","1,365.73","1,365.39","1,370.73","1,363.51","0.09%"
"2020년 09월 24일","1,364.57","1,365.24","1,370.67","1,362.82","-0.02%"
"2020년 09월 23일","1,364.86","1,362.45","1,368.14","1,358.32","0.20%"
"2020년 09월 22일","1,362.12","1,371.07","1,371.89","1,359.86","-0.54%"
"2020년 09월 21일","1,369.45","1,380.29","1,380.97","1,368.17","-0.68%"
"2020년 09월 18일","1,378.79","1,385.92","1,387.43","1,373.45","-0.46%"
"2020년 09월 17일","1,385.15","1,385.98","1,388.20","1,379.90","-0.04%"
"2020년 09월 16일","1,385.64","1,398.19","1,399.30","1,381.13","-0.84%"
"2020년 09월 15일","1,397.43","1,402.78","1,404.76","1,396.20","-0.34%"
"2020년 09월 14일","1,402.22","1,406.58","1,408.13","1,400.80","-0.34%"
"2020년 09월 11일","1,407.06","1,403.87","1,409.23","1,402.97","0.25%"
"2020년 09월 10일","1,403.51","1,398.56","1,412.64","1,397.79","0.37%"
"2020년 09월 09일","1,398.29","1,402.20","1,403.05","1,395.43","-0.22%"
"2020년 09월 08일","1,401.34","1,403.59","1,405.46","1,399.69","-0.12%"
"2020년 09월 07일","1,403.00","1,405.08","1,408.15","1,402.02","-0.17%"
"2020년 09월 04일","1,405.41","1,412.20","1,413.26","1,402.63","-0.45%"
"2020년 09월 03일","1,411.78","1,409.95","1,414.34","1,401.10","0.16%"
"2020년 09월 02일","1,409.48","1,412.14","1,414.95","1,403.83","-0.17%"
"2020년 09월 01일","1,411.87","1,418.15","1,423.44","1,410.89","-0.43%"
"2020년 08월 31일","1,417.93","1,404.81","1,421.15","1,404.44","0.91%"
"2020년 08월 28일","1,405.13","1,403.94","1,411.41","1,400.39","0.10%"
"2020년 08월 27일","1,403.67","1,401.67","1,409.93","1,394.37","0.19%"
"2020년 08월 26일","1,401.01","1,405.38","1,406.68","1,397.36","-0.28%"
"2020년 08월 25일","1,404.99","1,401.64","1,407.01","1,398.32","0.28%"
"2020년 08월 24일","1,401.07","1,405.27","1,407.85","1,400.37","-0.32%"
"2020년 08월 21일","1,405.63","1,405.84","1,410.27","1,400.72","0.00%"
"2020년 08월 20일","1,405.58","1,399.66","1,410.23","1,399.13","0.49%"
"2020년 08월 19일","1,398.71","1,412.27","1,415.66","1,397.96","-0.87%"
"2020년 08월 18일","1,410.96","1,405.57","1,418.51","1,404.42","0.47%"
"2020년 08월 17일","1,404.33","1,405.45","1,407.76","1,402.68","-0.08%"
"2020년 08월 14일","1,405.46","1,400.14","1,406.72","1,396.90","0.42%"
"2020년 08월 13일","1,399.63","1,395.15","1,405.00","1,394.02","0.40%"
"2020년 08월 12일","1,394.08","1,392.51","1,399.23","1,389.08","0.16%"
"2020년 08월 11일","1,391.80","1,392.17","1,397.14","1,389.46","0.03%"
"2020년 08월 10일","1,391.40","1,401.81","1,402.46","1,390.88","-0.68%"
"2020년 08월 07일","1,400.98","1,406.18","1,409.20","1,397.46","-0.32%"
"2020년 08월 06일","1,405.41","1,407.23","1,410.17","1,401.05","-0.10%"
"2020년 08월 05일","1,406.77","1,408.36","1,411.77","1,402.07","-0.09%"
"2020년 08월 04일","1,408.10","1,402.98","1,410.11","1,400.44","0.39%"
"2020년 08월 03일","1,402.61","1,407.35","1,409.43","1,398.14","-0.22%"
"2020년 07월 31일","1,405.69","1,409.47","1,417.46","1,404.74","-0.25%"
"2020년 07월 30일","1,409.22","1,402.82","1,413.85","1,398.69","0.46%"
"2020년 07월 29일","1,402.76","1,405.64","1,406.84","1,398.79","-0.16%"
"2020년 07월 28일","1,405.05","1,405.56","1,409.19","1,399.99","0.01%"
"2020년 07월 27일","1,404.91","1,399.44","1,409.30","1,396.89","0.33%"
"2020년 07월 24일","1,400.23","1,393.78","1,402.49","1,391.81","0.52%"
"2020년 07월 23일","1,392.96","1,385.96","1,396.80","1,384.06","0.58%"
"2020년 07월 22일","1,384.94","1,376.31","1,388.20","1,375.29","0.65%"
"2020년 07월 21일","1,375.99","1,374.69","1,378.49","1,365.49","0.12%"
"2020년 07월 20일","1,374.31","1,373.57","1,380.49","1,372.03","-0.05%"
"2020년 07월 17일","1,375.05","1,372.04","1,379.54","1,370.20","0.24%"
"2020년 07월 16일","1,371.78","1,370.52","1,377.04","1,369.59","0.15%"
"2020년 07월 15일","1,369.77","1,373.47","1,375.97","1,367.34","-0.24%"
"2020년 07월 14일","1,373.09","1,365.43","1,376.75","1,364.90","0.61%"
"2020년 07월 13일","1,364.74","1,356.64","1,366.98","1,356.34","0.63%"
"2020년 07월 10일","1,356.23","1,350.67","1,360.46","1,349.78","0.41%"
"2020년 07월 09일","1,350.67","1,351.30","1,360.05","1,349.39","0.01%"
"2020년 07월 08일","1,350.47","1,349.08","1,355.81","1,345.84","0.13%"
"2020년 07월 07일","1,348.74","1,347.97","1,352.67","1,345.70","0.07%"
"2020년 07월 06일","1,347.82","1,348.40","1,353.09","1,346.38","-0.05%"
"2020년 07월 03일","1,348.56","1,347.96","1,352.24","1,345.12","0.10%"
"2020년 07월 02일","1,347.16","1,352.11","1,356.20","1,345.19","-0.34%"
"2020년 07월 01일","1,351.70","1,347.27","1,354.68","1,345.73","0.36%"
"2020년 06월 30일","1,346.91","1,348.66","1,352.46","1,343.63","-0.07%"
"2020년 06월 29일","1,347.86","1,351.45","1,355.56","1,346.14","-0.18%"
"2020년 06월 26일","1,350.30","1,349.06","1,353.28","1,342.80","0.14%"
"2020년 06월 25일","1,348.40","1,357.15","1,359.82","1,347.23","-0.62%"
"2020년 06월 24일","1,356.80","1,366.59","1,367.69","1,354.58","-0.61%"
"2020년 06월 23일","1,365.15","1,361.93","1,370.02","1,359.08","0.26%"
"2020년 06월 22일","1,361.55","1,355.60","1,365.33","1,353.44","0.54%"
"2020년 06월 19일","1,354.22","1,358.83","1,360.47","1,348.89","-0.30%"
"2020년 06월 18일","1,358.24","1,366.81","1,369.69","1,355.62","-0.60%"
"2020년 06월 17일","1,366.49","1,365.53","1,372.77","1,360.18","0.13%"
"2020년 06월 16일","1,364.72","1,368.49","1,377.06","1,360.44","-0.26%"
"2020년 06월 15일","1,368.32","1,353.69","1,369.81","1,351.35","1.01%"
"2020년 06월 12일","1,354.60","1,362.89","1,366.08","1,351.95","-0.58%"
"2020년 06월 11일","1,362.53","1,354.05","1,368.65","1,352.62","0.65%"
"2020년 06월 10일","1,353.67","1,359.36","1,361.14","1,346.27","-0.37%"
"2020년 06월 09일","1,358.63","1,350.95","1,361.85","1,349.47","0.65%"
"2020년 06월 08일","1,349.79","1,357.06","1,362.59","1,348.21","-0.48%"
"2020년 06월 05일","1,356.36","1,379.31","1,381.96","1,354.47","-1.63%"
"2020년 06월 04일","1,378.90","1,366.00","1,382.19","1,363.45","0.98%"
"2020년 06월 03일","1,365.58","1,363.12","1,369.63","1,359.31","0.25%"
"2020년 06월 02일","1,362.19","1,361.86","1,367.15","1,359.25","0.04%"
"2020년 06월 01일","1,361.60","1,366.64","1,370.15","1,359.91","-0.37%"
"2020년 05월 29일","1,366.71","1,371.43","1,378.94","1,365.58","-0.33%"
"2020년 05월 28일","1,371.18","1,362.65","1,372.31","1,361.15","0.65%"
"2020년 05월 27일","1,362.38","1,351.81","1,364.04","1,350.33","0.80%"
"2020년 05월 26일","1,351.53","1,352.64","1,355.33","1,347.19","-0.03%"
"2020년 05월 25일","1,351.97","1,352.63","1,355.72","1,349.73","-0.01%"
"2020년 05월 22일","1,352.12","1,350.49","1,357.04","1,349.53","0.14%"
"2020년 05월 21일","1,350.22","1,347.56","1,355.72","1,346.41","0.23%"
"2020년 05월 20일","1,347.16","1,338.26","1,349.94","1,337.41","0.69%"
"2020년 05월 19일","1,337.87","1,337.13","1,345.36","1,333.14","0.08%"
"2020년 05월 18일","1,336.74","1,333.81","1,339.90","1,330.05","0.27%"
"2020년 05월 15일","1,333.15","1,326.34","1,339.00","1,325.09","0.56%"
"2020년 05월 14일","1,325.68","1,327.85","1,334.03","1,324.59","-0.14%"
"2020년 05월 13일","1,327.52","1,330.88","1,333.58","1,325.97","-0.22%"
"2020년 05월 12일","1,330.41","1,322.14","1,332.28","1,320.96","0.68%"
"2020년 05월 11일","1,321.48","1,322.02","1,328.33","1,316.81","-0.05%"
"2020년 05월 08일","1,322.10","1,321.86","1,324.82","1,317.06","0.08%"
"2020년 05월 07일","1,321.08","1,327.30","1,328.56","1,316.56","-0.38%"
"2020년 05월 06일","1,326.10","1,325.27","1,329.24","1,320.54","0.12%"
"2020년 05월 05일","1,324.55","1,335.33","1,335.98","1,320.90","-0.79%"
"2020년 05월 04일","1,335.05","1,345.04","1,347.25","1,333.45","-0.73%"
"2020년 05월 01일","1,344.81","1,330.11","1,349.23","1,327.24","1.21%"
"2020년 04월 30일","1,328.78","1,317.07","1,332.44","1,306.76","0.92%"
"2020년 04월 29일","1,316.71","1,321.99","1,325.39","1,314.76","-0.34%"
"2020년 04월 28일","1,321.21","1,323.85","1,329.56","1,320.01","-0.15%"
"2020년 04월 27일","1,323.24","1,330.09","1,336.24","1,321.64","-0.62%"
"2020년 04월 24일","1,331.43","1,329.51","1,335.86","1,323.38","0.20%"
"2020년 04월 23일","1,328.72","1,335.61","1,337.07","1,325.07","-0.47%"
"2020년 04월 22일","1,334.95","1,339.28","1,343.20","1,333.82","-0.23%"
"2020년 04월 21일","1,338.07","1,325.96","1,344.71","1,325.29","0.93%"
"2020년 04월 20일","1,325.79","1,322.60","1,328.06","1,319.78","0.27%"
"2020년 04월 17일","1,322.18","1,331.84","1,334.32","1,316.03","-0.70%"
"2020년 04월 16일","1,331.56","1,336.05","1,339.38","1,328.27","-0.31%"
"2020년 04월 15일","1,335.76","1,331.44","1,339.09","1,328.27","0.35%"
"2020년 04월 14일","1,331.16","1,327.22","1,334.81","1,324.83","0.37%"
"2020년 04월 13일","1,326.31","1,326.20","1,335.81","1,324.39","0.16%"
"2020년 04월 10일","1,324.16","1,323.71","1,328.83","1,319.90","0.10%"
"2020년 04월 09일","1,322.80","1,320.61","1,329.76","1,316.56","0.23%"
"2020년 04월 08일","1,319.83","1,323.72","1,330.65","1,318.07","-0.24%"
